;Número correlativo;Año;Nombre de Servicio;Ministerio;Codigo_de_Actividad_Ejecutada;Codigo_de_Actividad_Planificada;Nombred_del_la_Actividad;Especialidad_de_la_Actividad;Categoría_de_la_Actividad;Numero_de_Participantes;Numero_de_Horas;Tipo_de_Actividad;Estado_de_Actividad;Modalidad_de_Compra;Actividad_Planificada;Jornada;Proveedor;Region_de_Ejecucion_de_la_Actividad;Programa;Objetivo_Global;Objetivo_de_Gestion;Gasto_monto_Item001;Gasto_monto_Item002;Gasto_monto_Item003;Evaluaciones_Realizadas;Evaluación_de_Reacción;Metodología_de_Aprendizaje;Fecha_de_inicio;Fecha_de_Término;Fecha_de_Ingreso_Sistema
65843;37.0;2017;Dirección de Aeropuertos;Obras Públicas;28360.0;;SUBCONTRATACION EN EL SECTOR PUBLICO Y GARANTIAS EN EL MINISTERIO DE OBRAS PUBLICAS;;;5.0;4.0;;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-05-25;2016-05-25;2017-02-17
65844;38.0;2017;Dirección de Aeropuertos;Obras Públicas;28361.0;;VII JORNADA DE ACTUALIZACIÓN EN TRANSPARENCIA Y DERECHO DE ACCESO A LA INFOR,ACIÓN;;;1.0;5.0;;Terminada;Sin costo;No;Completa;CONSEJO PARA LA TRANSPARENCIA;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-06-07;2016-06-07;2017-02-17
65845;39.0;2017;Dirección de Aeropuertos;Obras Públicas;28362.0;;XI SEMINARIO DE INNOVACION DIGITAL Y ADMINISTRACION PUBLICA;;;2.0;4.0;;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-06-22;2016-06-22;2017-02-17
65846;40.0;2017;Dirección de Aeropuertos;Obras Públicas;28363.0;;CURSO PLANIFICACION ESTRATEGICA;;;2.0;18.0;;Terminada;Convenio Marco;No;Completa;SYMNETICS CHILE S.A.;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-06-29;2016-06-30;2017-02-17
65847;41.0;2017;Dirección de Aeropuertos;Obras Públicas;28364.0;;ASUNTOS INDIGENAS: CONVENIO 169 OIT, CULTURA Y TRADICIONES DE PUEBLOS INDÍGENAS;;;5.0;18.0;;Terminada;Licitación Pública/ Privada;No;Completa;RELATORA MARIA MILLAHUAL;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-17;2016-08-18;2017-02-17
65848;42.0;2017;Dirección de Aeropuertos;Obras Públicas;28365.0;;ASEGURAMIENTO AL SISTEMA DE CONTROL INTERNO BASADO EN COSO 2013;;;1.0;9.0;;Terminada;Sin costo;No;Completa;consejo de auditoria interna general de gobierno;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-03;2016-08-03;2017-02-17
65849;43.0;2017;Dirección de Aeropuertos;Obras Públicas;28366.0;;AUTOCAD BASICO;;;9.0;20.0;;Terminada;Sin costo;No;Mañana;ASPROC CENTRO DE CAPACITACIÓN LIMITADA;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-10-04;2016-10-14;2017-02-17
65850;44.0;2017;Dirección de Aeropuertos;Obras Públicas;28367.0;;AUTOCAD BASICO;;;8.0;12.0;;Terminada;Sin costo;No;Mañana;INSTITUCION CRECIC;Región de Los Lagos;-;-;-;0.0;0.0;0.0;;;;2016-09-28;2016-10-03;2017-02-17
65851;45.0;2017;Dirección de Aeropuertos;Obras Públicas;28368.0;;CAFÉ TEMÁTICO DISEÑO PICHOY;;;13.0;2.0;;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-07-06;2016-07-06;2017-02-17
65852;46.0;2017;Dirección de Aeropuertos;Obras Públicas;28369.0;;NORMATIVA DAR 14   	(JURISPRUDENCIA Y/O NORMATIVA EN EL DESEMPEÑO DE LA FUNCIÓN PÚBLICA);;;12.0;20.0;;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-09-02;2016-09-14;2017-02-17
65853;47.0;2017;Dirección de Aeropuertos;Obras Públicas;28370.0;;LEVANTAMIENTO DE PROCESOS DE TRABAJO;;;2.0;8.0;;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-03;2016-08-05;2017-02-17
65854;48.0;2017;Dirección de Aeropuertos;Obras Públicas;28371.0;;MAGISTER EN GOBIERNO Y GERENCIA PÚBLICA;;;1.0;200.0;;Terminada;Sin costo;No;Mañana;UNIVERSIDAD DE CHILE;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-05;2016-12-12;2017-02-17
65855;49.0;2017;Dirección de Aeropuertos;Obras Públicas;28372.0;;SISTEMA DE AYUDAS VISUALES.  		(NORMATIVA, GESTIÓN, PROYECTOS Y/O TÉCNICAS AEROPORTUARIAS EN EL DESEMPEÑO DE LA FUNCIÓN PÚBLICA);;;12.0;40.0;;Terminada;Sin costo;No;Completa;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-07-18;2016-07-22;2017-02-17
65856;50.0;2017;Dirección de Aeropuertos;Obras Públicas;28373.0;;12 CONGRESO INTERNACIONAL Y FERIA TECNOLOGICA PROVIAL 2016;;;1.0;45.0;;Terminada;Sin costo;No;Completa;Universidad Técnica Federico Santa María;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-08;2016-08-12;2017-02-17
65857;51.0;2017;Dirección de Aeropuertos;Obras Públicas;28374.0;;SEMINARIO DESAFIOS Y OPORTUNIDADES PARA LA AUDITORIA INTERNA DE GOBIERNO;;;2.0;4.0;;Terminada;Sin costo;No;Mañana;MINISTERIO SECRETARÍA GENERAL DE GOBIERNO, M.S.G.G.;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-19;2016-08-19;2017-02-17
65858;52.0;2017;Dirección de Aeropuertos;Obras Públicas;28375.0;;SISTEMA DE INFORMACION GEOGRAFICA SIG- REGION;;;4.0;12.0;;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-29;2016-09-01;2017-02-17
65859;53.0;2017;Dirección de Aeropuertos;Obras Públicas;28376.0;;SISTEMA DE INFORMACION GEOGRAFICA SIG- NIVEL CENTRAL;;;10.0;20.0;;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-09-21;2016-09-27;2017-02-17
65860;54.0;2017;Dirección de Aeropuertos;Obras Públicas;28377.0;;VISITA DE INTERCAMBIO DE CONOCIMIENTO Y EXPERIENCIA A LA DIRECCION REGIONAL AMB;;;9.0;18.0;;Terminada;Sin costo;No;Completa;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-10;2016-08-11;2017-02-17
65861;56.0;2017;Dirección de Aeropuertos;Obras Públicas;28379.0;;VISITA A LA EMPRESA SHERWIN WILLIAMS;;;7.0;4.0;;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-08-12;2016-08-12;2017-02-17
65862;57.0;2017;Dirección de Aeropuertos;Obras Públicas;28380.0;;CHARLA SUBCONTRATACION OBRA PUBLICA / PROCEDIMIENTO Y ASPECTOS LEGALES EN LA ADM DIRECTA DE OBRAS;;;16.0;6.0;;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-09-07;2016-09-08;2017-02-17
65863;58.0;2017;Dirección de Aeropuertos;Obras Públicas;28401.0;;EXCEL INTERMEDIO;;;10.0;20.0;;Terminada;Sin costo;No;Mañana;Servicios computacionales del norte;Nivel Central;-;-;-;0.0;0.0;0.0;;;;2016-10-18;2016-10-24;2017-02-17
65864;59.0;2017;Dirección de Vialidad;Obras Públicas;30721.0;36261.0;16º CONFERENCIA MUNDIAL INGENIERÍA ANTISÍSMICA;;;7.0;44.0;Congreso;Terminada;Contratación Directa;Si;Completa;MATURANA GONZALEZ Y CIA LTDA.;Nivel Central;Puente Chacao;;Ciencias, Normas y Técnicas Aplicadas al Servicio;3360000.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-09;2017-01-13;2017-02-17
65865;60.0;2017;Secretaría y Administración General del Ministerio de Obras Públicas;Obras Públicas;30843.0;;CURSO PROBIDAD Y RESPONSABILIDAD ADMINISTRATIVA;;;2.0;12.0;Curso;Terminada;Sin costo;No;Mañana;Ministerio de Obras Públicas;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;Buena;Presencial;2016-08-29;2016-09-05;2017-02-17
65866;61.0;2017;Subsecretaría de Previsión Social;Desarrollo Social y Familia;30881.0;;MANEJO DE EXTINTORES CON SIMULADOR;;;9.0;3.0;Charla;Terminada;Sin costo;No;Mañana;Instituto de Seguridad Laboral;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2016-07-13;2016-07-13;2017-02-17
65867;62.0;2017;Servicio Nacional del Consumidor SERNAC;Economía, Fomento y Turismo;31661.0;;Comunicación efectiva y Negociación;;;5.0;6.0;Curso;Terminada;Sin costo;No;Tarde;UNIVERSIDAD DE TARAPACA;Región de Tarapacá;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-03;2017-01-09;2017-02-17
65868;63.0;2017;Dirección General de Aguas;Obras Públicas;36885.0;;Investigación y Levantamiento de no Conformidades ;;;12.0;12.0;Curso;Terminada;Sin costo;No;Completa;CAMARA DE COMERCIO DE SANTIAGO;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;Buena;;2016-05-31;2016-06-21;2017-02-17
65869;64.0;2017;Gobierno Regional Metropolitano de Santiago;Interior y Seguridad Pública;40521.0;;DESAFÍOS DEL ARRANQUE DE LA DESCENTRALIZACIÓN;;;5.0;5.0;Otro;Terminada;Sin costo;No;Tarde;CONGRESO NACIONAL, CAMARA DE DIPUTADOS;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-16;2017-01-16;2017-02-17
65870;65.0;2017;Gobierno Regional Metropolitano de Santiago;Interior y Seguridad Pública;40562.0;;Malla Inicial en Compras Públicas;;;1.0;4.0;Curso;Terminada;Sin costo;No;;DIRECCIÓN DE COMPRAS Y CONTRATACIONES PUBLICAS;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-16;2017-01-16;2017-02-17
65871;66.0;2017;Gobierno Regional Metropolitano de Santiago;Interior y Seguridad Pública;40621.0;;Sujetos Pasivos de la Ley de Lobby N°20.730;;;28.0;4.0;Charla;Terminada;Sin costo;No;Mañana;GOBIERNO REGIONAL METROPOLITANO;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-19;2017-01-20;2017-02-17
65872;67.0;2017;Secretaría y Administración General del Ministerio de Transportes;Transportes y Telecomunicaciones;41762.0;47588.0;FORTALECIMIENTO DE LA PROBIDAD Y TRANSPARENCIA EN EL SECTOR PÚBLICO;;;4.0;23.0;Curso;Terminada;Sin costo;Si;Completa;CONSEJO PARA LA TRANSPARENCIA;En todas las Regiones;Subsecretaría de Transportes;;;0.0;0.0;0.0;Aprendizaje;Sin Evaluación;E-Learning;2017-01-03;2017-12-31;2017-02-17
65873;68.0;2017;Dirección General de Aeronáutica Civil DGAC;Defensa Nacional;42142.0;46545.0;ENTRENAMIENTO EN METEOROLOGIA (ESCRITORIO SUDAMERICANO);;;1.0;32.0;Curso;Terminada;Contratación Directa;Si;Completa;NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION (NOAA);Fuera del País;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-06-01;2017-09-30;2017-02-17
65874;69.0;2017;Instituto de Previsión Social IPS;Trabajo;42181.0;;CURSO USO Y MANEJO DE EXTINTORES;;;1.0;2.0;Curso;Terminada;Sin costo;No;Mañana;Direccion del Trabajo;Región de Antofagasta;;;;0.0;0.0;0.0;;Sin Evaluación;Presencial;2016-06-30;2016-06-30;2017-02-17
65875;70.0;2017;Gobierno Regional de Tarapacá;Interior y Seguridad Pública;42201.0;47161.0;COMUNICACIÓN EFECTIVA;;;19.0;16.0;Curso;Terminada;Convenio Marco;Si;Completa;LW Capacitación Ltda.;Región de Tarapacá;;;;2399993.0;0.0;0.0;;Muy Buena;Presencial;2017-03-14;2017-03-15;2017-02-17
65876;71.0;2017;Secretaría y Administración General del Ministerio de Transportes;Transportes y Telecomunicaciones;42301.0;48184.0;LEY DEL LOBBY (AUTORIDADES Y FUNCIONARIOS);;;4.0;3.0;Curso;Terminada;Sin costo;Si;Completa;CONSEJO PARA LA TRANSPARENCIA;Región Metropolitana de Santiago;Subsecretaría de Transportes;;;0.0;0.0;0.0;;Sin Evaluación;E-Learning;2017-01-01;2017-01-29;2017-02-17
65877;72.0;2017;Instituto de Previsión Social IPS;Trabajo;42641.0;;TALLER DE DIFUSION Y RETROALIMENTACION CODIGO DE ETICA IPS;;;30.0;4.0;Taller;Terminada;Sin costo;No;Mañana;Hotel Plaza San Francisco;Nivel Central;;;;0.0;397541.0;708140.0;;Muy Buena;Presencial;2017-01-20;2017-01-20;2017-02-17
65878;73.0;2017;Instituto de Previsión Social IPS;Trabajo;42761.0;;COACHING EN CRECIMIENTO PERSONAL Y TRABAJO EN EQUIPO;;;23.0;24.0;Curso;Terminada;Convenio Marco;No;Tarde;servicios profesionales en innovacion en desarrollo organizacional limitada;Nivel Central;;;;7857000.0;0.0;0.0;;Buena;Presencial;2016-12-01;2016-12-22;2017-02-17
65879;74.0;2017;Instituto de Previsión Social IPS;Trabajo;42781.0;;CURSO GENERAL - SEGUIMIENTO, CONTROL Y NEGOCIACION;;;5.0;24.0;Curso;Terminada;Convenio Marco;No;Tarde;LW Capacitación Ltda.;Nivel Central;;;;2149995.0;0.0;0.0;;Muy Buena;Presencial;2017-01-09;2017-01-17;2017-02-17
65880;75.0;2017;Instituto de Previsión Social IPS;Trabajo;42822.0;;CURSO DISEÑO Y CREACION DE REPORTES CON APLICACION QLICK VIEW;;;12.0;40.0;Curso;Terminada;Convenio Marco;No;Completa;KPMG SERVICIOS DE CAPACITACION;Nivel Central;;;;5892480.0;0.0;0.0;;Buena;Presencial;2016-10-26;2016-11-04;2017-02-17
65881;76.0;2017;Instituto de Previsión Social IPS;Trabajo;42841.0;;CURSO DISEÑO Y CREACION DE REPORTES CON APLICACION QLICK VIEW;;;12.0;40.0;Curso;Terminada;Convenio Marco;No;Completa;KPMG SERVICIOS DE CAPACITACION;Nivel Central;;;;5892480.0;0.0;0.0;;Muy Buena;Presencial;2016-12-13;2016-12-21;2017-02-17
65882;77.0;2017;Subsecretaría de Previsión Social;Desarrollo Social y Familia;42861.0;;Reloj Control: Software ZKA Access 3.5;;;7.0;2.0;Otro;Terminada;Sin costo;No;Mañana;TECNOLOGÍAS B&C LIMITADA;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-31;2017-01-31;2017-02-17
65883;78.0;2017;Secretaría y Administración General del Ministerio de Transportes;Transportes y Telecomunicaciones;43101.0;49521.0;MODELO DE GESTIÓN DOCUMENTAL DE LA RTA;;;1.0;21.0;Curso;Terminada;Sin costo;Si;Completa;CONSEJO PARA LA TRANSPARENCIA;Región de Los Ríos;DTPR;;;0.0;0.0;0.0;;Sin Evaluación;E-Learning;2017-01-03;2017-01-31;2017-02-17
65884;79.0;2017;Subsecretaría General de Gobierno;Subsecretaría General de Gobierno;43181.0;49606.0;HERRAMIENTAS DE FORTALECIMIENTO DE TÉCNICOS Y/O CONDUCTUALES;;;7.0;2.0;Taller;Terminada;Sin costo;Si;Mañana;MINISTERIO SECRETARÍA GENERAL DE GOBIERNO, M.S.G.G.;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Buena;Presencial;2017-01-19;2017-01-19;2017-02-17
65885;80.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43361.0;;Capacitación a Censistas Censo 2017;;;33.0;5.0;Curso;Terminada;Sin costo;No;Mañana;Instituto Nacional de Estadísticas;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-25;2017-01-25;2017-02-17
65886;81.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43401.0;;Censo 2017 orientado a Censistas;;;27.0;5.0;Curso;Terminada;Sin costo;No;Mañana;Instituto Nacional de Estadísticas;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-31;2017-01-31;2017-02-17
65887;82.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43421.0;;"Foro Icare ""Turbulencias Económicas""";;;3.0;4.0;Seminario;Terminada;Sin costo;No;Mañana;Capacitación ICARE Limitada;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-10;2017-01-10;2017-02-17
65888;83.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43481.0;;Proyección de Consumo de Energía y Agua Minería del Cobre;;;15.0;4.0;Seminario;Terminada;Sin costo;No;Mañana;universidad adolfo ibañez;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-12;2017-01-12;2017-02-17
65889;84.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43521.0;;Seminario Cadenas Globales de Valor, Alianza del Pacífico;;;2.0;8.0;Seminario;Terminada;Sin costo;No;Completa;Dirección General de Relaciones Económicas Internacionales;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-18;2017-01-18;2017-02-17
65890;85.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43522.0;;Seminario Mineria Aluvial de Oro en Chile;;;12.0;5.0;Seminario;Terminada;Sin costo;No;Mañana;PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-12;2017-01-12;2017-02-17
65891;86.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43541.0;;Seminario Modelo Medición y Evaluación de Factores de Productividad;;;5.0;3.0;Seminario;Terminada;Sin costo;No;Mañana;SOCIEDAD NACIONAL DE MINERIA;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-18;2017-01-18;2017-02-17
65892;87.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43561.0;;Seminario Instructivo Presidencial y Gestión de las Personas;;;1.0;3.0;Seminario;Terminada;Sin costo;No;Mañana;INGENIEROS CONSULTORES LW LIMITADA;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-19;2017-01-19;2017-02-17
65893;88.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43562.0;;Taller de Trabajo Comité Minería No Metálica;;;1.0;9.0;Taller;Terminada;Sin costo;No;Completa;CORFO;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-01-10;2017-01-10;2017-02-17
65894;89.0;2017;Comisión Chilena del Cobre COCHILCO;Minería;43721.0;;CAPACITACIÓN A SUPERVISORES CENSO 2017;;;9.0;4.0;Curso;Terminada;Sin costo;No;Mañana;Instituto Nacional de Estadísticas;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-02-01;2017-02-01;2017-02-17
65895;90.0;2017;Secretaría y Administración General del Ministerio de Transportes;Transportes y Telecomunicaciones;43961.0;50241.0;PROCEDIMIENTO ADMINISTRATIVO DE ACCESO A LA INFORMACIÓN;;;1.0;5.0;Curso;Terminada;Sin costo;Si;Completa;CONSEJO PARA LA TRANSPARENCIA;En todas las Regiones;Subsecretaría de Transportes;;;0.0;0.0;0.0;Aprendizaje;Sin Evaluación;E-Learning;2017-01-03;2017-01-31;2017-02-17
65896;91.0;2017;Servicio Nacional del Consumidor SERNAC;Economía, Fomento y Turismo;44701.0;;Capacitación CENSO 2017;;;68.0;4.0;Taller;Terminada;Sin costo;No;Completa;Instituto Nacional de Estadísticas;Nivel Central;;;;0.0;0.0;0.0;;Sin Evaluación;Presencial;2017-02-07;2017-02-07;2017-02-17
65897;92.0;2017;Servicio Nacional del Consumidor SERNAC;Economía, Fomento y Turismo;45001.0;;Capacitación Censo Supervisores;;;22.0;8.0;Taller;Terminada;Sin costo;No;Completa;Instituto Nacional de Estadísticas;Nivel Central;;;;0.0;0.0;0.0;Aprendizaje;Sin Evaluación;Presencial;2017-02-09;2017-02-10;2017-02-17
65898;93.0;2017;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;45022.0;;JORNADA DE PLANIFICACION;;;2.0;6.0;Taller;Terminada;Sin costo;No;Mañana;SUBSECRETARIA DE TURISMO;Nivel Central;TURISMO;;;0.0;0.0;0.0;Sin evaluación;Buena;Presencial;2017-01-13;2017-01-13;2017-02-17
65899;94.0;2017;Servicio Nacional del Consumidor SERNAC;Economía, Fomento y Turismo;45041.0;;Introd,a la Adm nivel basico modal e-learning;;;4.0;44.0;Curso;Terminada;Sin costo;No;Completa;CONTRALORIA GENERAL DE LA REPUBLICA;Nivel Central;;;;0.0;0.0;0.0;;Sin Evaluación;E-Learning;2016-11-28;2017-02-03;2017-02-17
65900;95.0;2017;Instituto de Previsión Social IPS;Trabajo;45721.0;;CURSO EXCEL INTERMEDIO;;;4.0;0.0;Curso;Terminada;Convenio Marco;No;Tarde;Edutecno;Nivel Central;;;;338688.0;0.0;0.0;;Sin Evaluación;Presencial;2016-12-06;2017-01-05;2017-02-17
65901;96.0;2017;Subsecretaría de Economía y Empresas de Menor Tamaño;Economía, Fomento y Turismo;45741.0;;HERRAMIENTAS PARA ESTABLECER UN SISTEMA PREVENTIVO ANTILAVADO DE DINERO Y ANTICORRUPCION EN LAS INSTITUCIONES PUBLICAS;;;2.0;64.0;Curso;Terminada;Sin costo;No;Vespertino;GAFISUD -UAF;Nivel Central;;;;0.0;0.0;0.0;;Muy Buena;E-Learning;2017-01-10;2017-02-13;2017-02-17
65902;97.0;2017;Subsecretaría de Vivienda y Urbanismo;Vivienda y Urbanismo;45801.0;;Excel I (Campus Minvu);;;1.0;12.0;Curso;Terminada;Sin costo;No;Completa;SUBSECRETARÍA DE VIVIENDA Y URBANISMO;Nivel Central;SUBSECRETARIA 2017;Plan de Capacitación 2017;Capacitación Pertinente;0.0;0.0;0.0;;Sin Evaluación;E-Learning;2017-01-11;2017-01-11;2017-02-17
65903;98.0;2017;Fiscalía Nacional Económica FNE;Economía, Fomento y Turismo;46042.0;;Capacitación Censo;;;26.0;4.0;Curso;Terminada;Sin costo;No;Mañana;Instituto Nacional de Estadísticas;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-02-09;2017-02-09;2017-02-17
65904;99.0;2017;Fiscalía Nacional Económica FNE;Economía, Fomento y Turismo;46061.0;;Capacitación DIP;;;28.0;1.0;Curso;Terminada;Sin costo;No;Mañana;FISCALIA NACIONAL ECONOMICA;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-02-09;2017-02-09;2017-02-17
65905;100.0;2017;Fiscalía Nacional Económica FNE;Economía, Fomento y Turismo;46081.0;;Capacitación DIP;;;1.0;1.0;Curso;Terminada;Sin costo;No;Mañana;FISCALIA NACIONAL ECONOMICA;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-02-10;2017-02-10;2017-02-17
65906;101.0;2017;Subsecretaría de Turismo;Economía, Fomento y Turismo;46262.0;;JORNADA DE PLANIFICACION;;;25.0;6.0;Taller;Terminada;Sin costo;No;Mañana;SUBSECRETARIA DE TURISMO;Nivel Central;;;;0.0;0.0;0.0;Sin evaluación;Buena;Presencial;2017-01-13;2017-01-13;2017-02-17
65907;102.0;2017;Fiscalía Nacional Económica FNE;Economía, Fomento y Turismo;46561.0;;Capacitación Censo;;;15.0;4.0;Curso;Terminada;Sin costo;No;Mañana;Instituto Nacional de Estadísticas;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-02-16;2017-02-16;2017-02-17
65908;103.0;2017;Secretaría y Administración General del Ministerio de Transportes;Transportes y Telecomunicaciones;46841.0;53562.0;PERIODISMO DE DATOS Y ACCESO A LA INFORMACIÓN PÚBLICA;;;1.0;3.0;Curso;Terminada;Sin costo;Si;Completa;CONSEJO PARA LA TRANSPARENCIA;En todas las Regiones;Subsecretaría de Transportes;;;0.0;0.0;0.0;;Sin Evaluación;E-Learning;2017-01-03;2017-01-31;2017-02-21
65909;104.0;2017;Secretaría y Administración General del Ministerio de Transportes;Transportes y Telecomunicaciones;46921.0;53561.0;PROTECCIÓN DE DATOS PERSONALES;;;2.0;4.0;Curso;Terminada;Sin costo;Si;Completa;CONSEJO PARA LA TRANSPARENCIA;En todas las Regiones;Subsecretaría de Transportes;;;0.0;0.0;0.0;;Sin Evaluación;E-Learning;2017-01-03;2017-01-31;2017-02-21
65910;105.0;2017;Fiscalía Nacional Económica FNE;Economía, Fomento y Turismo;47782.0;;Capacitación Censo;;;26.0;4.0;Curso;Terminada;Sin costo;No;Mañana;Instituto Nacional de Estadísticas;Región Metropolitana de Santiago;;;;0.0;0.0;0.0;Sin evaluación;Sin Evaluación;Presencial;2017-02-23;2017-02-23;2017-02-23
65911;106.0;2017;Dirección General de Crédito Prendario DICREP;Trabajo;48361.0;49479.0;CALEFON IONIZADO;;;1.0;16.0;Curso;Terminada;Convenio Marco;Si;Vespertino;SIN FRONTERAS CAPACITACION LTDA.;Región Metropolitana de Santiago;;;;98000.0;0.0;0.0;;Muy Buena;Presencial;2017-01-30;2017-02-08;2017-02-27
65912;107.0;2017;Subsecretaría de Salud Pública;Salud;50041.0;56821.0;ANÁLISIS DE SERIES DE TIEMPO PARA DATOS DE SALUD;;;3.0;18.0;Curso;Terminada;Convenio Marco;Si;Tarde;Universidad de Chile-IDIEM;Nivel Central;;;;330000.0;0.0;0.0;;Sin Evaluación;Presencial;2017-01-16;2017-01-20;2017-03-02
65913;108.0;2017;Subsecretaría de Salud Pública;Salud;50061.0;56841.0;ANÁLISIS ESPACIAL EN SALUD;;;1.0;18.0;Curso;Terminada;Convenio Marco;Si;Tarde;Universidad de Chile-IDIEM;Nivel Central;;;;110000.0;0.0;0.0;;Sin Evaluación;Presencial;2017-01-09;2017-01-13;2017-03-02
65914;109.0;2017;Subsecretaría de Salud Pública;Salud;50062.0;56861.0;COMUNICACIÓN DE RIESGOS EN SALUD AMBIENTAL;;;3.0;18.0;Curso;Terminada;Convenio Marco;Si;Tarde;Universidad de Chile-IDIEM;Nivel Central;;;;330000.0;0.0;0.0;;Sin Evaluación;Presencial;2017-01-09;2017-01-13;2017-03-02
65915;394.0;2017;JUNJI Dirección Regional del Maule;Educación;58882.0;65182.0;POLÍTICA DE RECONOCIMIENTO Y PARTICIPACIÓN DE LA FAMILIA;;;58.0;16.0;Otro;Terminada;Convenio Marco;Si;Completa;Junta Nacional de Jardines Infantiles;Región del Maule;;;;2992323.0;0.0;0.0;Sin evaluación;Buena;Presencial;2017-04-06;2017-04-07;2017-04-21
